,rid,client_id,gender,transcription,reference,split,weight,wer,cer
187,test_187,male_6,male," As a result, the performers smoke cannabis joints on stage, and the theater itself is encouraging the audience to join in.",as a result the performers smoke cannabis joints on stage and the theatre itself is encouraging the audience to join in,test,0.09145299145299145,0.0,0.0
188,test_188,male_2,male, Australia's Mitchell Gowrie finished 11th in the men's standing Super G. Chet's competitor Ulrich Joklin finished 16th in the men's sitting Super G.,australia's mitchell gourley finished eleventh in the men's standing super-g czech competitor oldrich jelinek finished sixteenth in the men's sitting super-g,test,0.013675213675213675,0.19230769230769232,0.09271523178807947
194,test_194,male_2,male, It is thinner under the Maria and thicker under the Highlands.,it is thinner under the maria and thicker under the highlands,test,0.013675213675213675,0.0,0.0
205,test_205,male_6,male, Blogging is a tool that inspires collaboration and encourages students to extend learning well beyond the traditional school day.,blogging is a tool that inspires collaboration and encourages students to extend learning well beyond the traditional school day,test,0.09145299145299145,0.0,0.0
220,test_220,male_6,male, The archipelago lies 120 kilometers north of the peninsula. The largest is King George Island with the settlement of Villa Los Astrellas.,the archipelago lies 120 km north of the peninsula the largest is king george island with the settlement of villa las estrellas,test,0.09145299145299145,0.13636363636363635,0.07874015748031496
231,test_231,male_9,male, There is no universal definition for which manufactured items are antiques. Some tax agencies define goods older than 100 years as antiques.,there is no universal definition for which manufactured items are antiques some tax agencies define goods older than 100 years as antiques,test,0.011965811965811967,0.0,0.0
233,test_233,male_6,male, The Pyramid Sound and Light Show is one of the most interesting things in the area for kids.,the pyramid sound and light show is one of the most interesting things in the area for kids,test,0.09145299145299145,0.0,0.0
235,test_235,male_6,male," After the dam was built in 1963, the seasonal floods that would spread sediment throughout the river were halted.",after the dam was built in 1963 the seasonal floods that would spread sediment throughout the river were halted,test,0.09145299145299145,0.0,0.0
237,test_237,male_6,male, The vehicle itself was taken away from the scene of the accident at approximately 1200 GMT on the same day.,the vehicle itself was taken away from the scene of the accident at approximately 1200 gmt on the same day,test,0.09145299145299145,0.0,0.0
239,test_239,male_6,male, Plants make their food from the sun by photosynthesis. They also provide shade.,plants make their food from the sun by photosynthesis they also provide shade,test,0.09145299145299145,0.0,0.0
240,test_240,male_6,male, This sediment was necessary for creating sidebars and beaches which served as wildlife habitats.,this sediment was necessary for creating sandbars and beaches which served as wildlife habitats,test,0.09145299145299145,0.07142857142857142,0.031578947368421054
242,test_242,male_6,male, There are still many men and women alive who survived their time here and many more who had loved ones who were murdered or worked to death to their Jews or non-Jews alike.,there are still many men and women alive who survived their time here and many more who had loved ones who were murdered or worked to death there jews and non-jews alike,test,0.09145299145299145,0.09090909090909091,0.047337278106508875
272,test_272,male_6,male, The vehicle itself was taken away from the scene of the accident at approximately 1200 GMT on the same day.,the vehicle itself was taken away from the scene of the accident at approximately 1200 gmt on the same day,test,0.09145299145299145,0.0,0.0
273,test_273,male_6,male," Be firm in turning down men, and don't be afraid to stand your ground. Cultural differences or not, it doesn't make it okay.",be firm in turning down men and don't be afraid to stand your ground cultural differences or not it doesn't make it ok!,test,0.09145299145299145,0.04,0.016666666666666666
284,test_284,male_2,male," Entertainment news website TMZ understands the photographer stopped his vehicle on the other side of Sepulveda Boulevard and attempted to take pictures that the police stopped before crossing the road and continuing, prompting the California Highway Patrol police officer conducting the traffic stop to order him back across twice.",entertainment news website tmz understands the photographer stopped his vehicle on the other side of sepulveda boulevard and attempted to take pictures of the police stop before crossing the road and continuing prompting the california highway patrol police officer conducting the traffic stop to order him back across twice,test,0.013675213675213675,0.04081632653061224,0.021604938271604937
296,test_296,male_2,male, Fire rescue crews eventually doused the fire by 11.35 p.m.,fire rescue crews eventually doused the fire by 11:35 pm,test,0.013675213675213675,0.2727272727272727,0.03571428571428571
